match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder,id,venue,current_score,target_runs,runs_left,over_ball,balls_left,wickets,crr,rrr,result
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,3,RT Ponting,SB Joshi,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,80,200,120,9.5,63,1,8.421052631578947,11.428571428571429,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,4,BB McCullum,SB Joshi,RT Ponting,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,80,200,120,9.666666666666666,62,1,8.275862068965518,11.61290322580645,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,5,BB McCullum,SB Joshi,RT Ponting,6,0,6,,0,,,,335982.0,M Chinnaswamy Stadium,86,200,114,9.833333333333334,61,1,8.745762711864407,11.213114754098362,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,6,BB McCullum,SB Joshi,RT Ponting,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,87,200,113,10.0,60,1,8.7,11.3,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,1,BB McCullum,JH Kallis,RT Ponting,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,88,200,112,10.166666666666666,59,1,8.655737704918034,11.389830508474576,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,2,RT Ponting,JH Kallis,BB McCullum,4,0,4,,0,,,,335982.0,M Chinnaswamy Stadium,92,200,108,10.333333333333334,58,1,8.903225806451612,11.172413793103448,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,3,RT Ponting,JH Kallis,BB McCullum,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,92,200,108,10.5,57,1,8.761904761904763,11.368421052631579,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,4,RT Ponting,JH Kallis,BB McCullum,6,0,6,,0,,,,335982.0,M Chinnaswamy Stadium,98,200,102,10.666666666666666,56,1,9.1875,10.928571428571427,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,5,RT Ponting,JH Kallis,BB McCullum,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,98,200,102,10.833333333333334,55,1,9.046153846153846,11.127272727272729,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,6,RT Ponting,JH Kallis,BB McCullum,0,4,4,byes,0,,,,335982.0,M Chinnaswamy Stadium,102,200,98,11.0,54,1,9.272727272727273,10.88888888888889,0
